1.112499999999993427e+01 -3.127400113678865168e+00
1.113499999999993406e+01 -3.150408775947177720e+00
1.114499999999993385e+01 -3.468546311090532352e+00
1.115499999999993364e+01 -3.183769557505983894e+00
1.116499999999993342e+01 -3.500969665651460616e+00
1.117499999999993321e+01 -3.215449568191196761e+00
1.118499999999993300e+01 -3.235447760317092580e+00
1.119499999999993278e+01 -3.255348773910925697e+00
1.120499999999993257e+01 -3.274263304423188359e+00
1.121499999999993236e+01 -3.589715316514022980e+00
1.122499999999993214e+01 -3.303918955598889706e+00
1.123499999999993193e+01 -3.325349745276389601e+00
1.124499999999993172e+01 -3.345917356768845607e+00
1.125499999999993150e+01 -3.366055091924532228e+00
1.126499999999993129e+01 -3.213914456311156354e+00
1.127499999999993108e+01 -3.412715402679579402e+00
1.128499999999993086e+01 -3.431321987039275268e+00
1.129499999999993065e+01 -3.448517522650146105e+00
1.130499999999993044e+01 -3.293231240114382175e+00
1.131499999999993022e+01 -3.490811931982745087e+00
1.132499999999993001e+01 -3.506285317070205299e+00
1.133499999999992980e+01 -3.350015646104711475e+00
1.134499999999992959e+01 -3.545336324294742880e+00
1.135499999999992937e+01 -3.387404599116780712e+00
1.136499999999992916e+01 -3.409395543380846494e+00
1.137499999999992895e+01 -3.603426474972636573e+00
1.138499999999992873e+01 -3.444501990281013448e+00
1.139499999999992852e+01 -3.465494466442899935e+00
1.140499999999992831e+01 -3.485568805306064277e+00
1.141499999999992809e+01 -3.503738039442244379e+00
1.142499999999992788e+01 -3.523728803328455950e+00
1.143499999999992767e+01 -3.542240880688440452e+00
1.144499999999992745e+01 -3.560516711060201622e+00
1.145499999999992724e+01 -3.456462894856563217e+00
1.146499999999992703e+01 -3.601574070598878574e+00
1.147499999999992681e+01 -3.618677753358348959e+00
1.148499999999992660e+01 -3.513380045724009637e+00
1.149499999999992639e+01 -3.535083670676622880e+00
1.150499999999992617e+01 -3.678722956574055125e+00
1.151499999999992596e+01 -3.571769809405955787e+00
1.152499999999992575e+01 -3.592327872562278479e+00
1.153499999999992554e+01 -3.612612621024365644e+00
1.154499999999992532e+01 -3.631721252383345089e+00
1.155499999999992511e+01 -3.650447846260096441e+00
1.156499999999992490e+01 -3.669228182804883165e+00
1.157499999999992468e+01 -3.592690692764205274e+00
1.158499999999992447e+01 -3.710145546852227749e+00
1.159499999999992426e+01 -3.631981958689254331e+00
1.160499999999992404e+01 -3.747951400988297710e+00
1.161499999999992383e+01 -3.669370401429971285e+00
1.162499999999992362e+01 -3.690606736692245260e+00
1.163499999999992340e+01 -3.709772782775447197e+00
1.164499999999992319e+01 -3.729417231570297364e+00
1.165499999999992298e+01 -3.748182989219429384e+00
1.166499999999992276e+01 -3.766618021539899885e+00
1.167499999999992255e+01 -3.707274435414708247e+00
1.168499999999992234e+01 -3.806120913950339357e+00
1.169499999999992212e+01 -3.745841500456032147e+00
1.170499999999992191e+01 -3.766126980015060521e+00
1.171499999999992170e+01 -3.786134083732764388e+00
1.172499999999992149e+01 -3.804941050345110209e+00
1.173499999999992127e+01 -3.823759296975471678e+00
1.174499999999992106e+01 -3.776739701102508562e+00
1.175499999999992085e+01 -3.863403081719956056e+00
1.176499999999992063e+01 -3.816215715371737538e+00
1.177499999999992042e+01 -3.835341609537398888e+00
1.178499999999992021e+01 -3.855624305661450979e+00
1.179499999999991999e+01 -3.874679387905581418e+00
1.180499999999991978e+01 -3.893282283437807578e+00
1.181499999999991957e+01 -3.855043423600931884e+00
1.182499999999991935e+01 -3.874657828399754145e+00
1.183499999999991914e+01 -3.952528965405630146e+00
1.184499999999991893e+01 -3.912582864592902610e+00
1.185499999999991871e+01 -3.882040511890007206e+00
1.186499999999991850e+01 -3.953188399852394674e+00
1.187499999999991829e+01 -3.920803372961844335e+00
1.188499999999991807e+01 -3.940673293546192113e+00
1.189499999999991786e+01 -3.960301897506765645e+00
1.190499999999991765e+01 -3.979604530439539101e+00
1.191499999999991743e+01 -3.999422229963875086e+00
1.192499999999991722e+01 -3.971653984140039562e+00
1.193499999999991701e+01 -3.992553090052281650e+00
1.194499999999991680e+01 -4.011685235198065413e+00
1.195499999999991658e+01 -3.989140571149510706e+00
1.196499999999991637e+01 -4.050460577841441534e+00
1.197499999999991616e+01 -4.027614893421886499e+00
1.198499999999991594e+01 -4.047219055986562175e+00
1.199499999999991573e+01 -4.067225098688473928e+00
1.200499999999991552e+01 -4.048513127075106688e+00
1.201499999999991530e+01 -4.066708897612287821e+00
1.202499999999991509e+01 -4.088435597284127532e+00
1.203499999999991488e+01 -4.072396125294164726e+00
1.204499999999991466e+01 -4.093473043521343335e+00
1.205499999999991445e+01 -4.112057241421148035e+00
1.206499999999991424e+01 -4.131160936686654850e+00
1.207499999999991402e+01 -4.118686685238935219e+00
1.208499999999991381e+01 -4.139416461831288530e+00
1.209499999999991360e+01 -4.157957397472503480e+00
1.210499999999991338e+01 -4.147312668049746520e+00
1.211499999999991317e+01 -4.166918260385026329e+00
1.212499999999991296e+01 -4.186471550232433003e+00
1.213499999999991275e+01 -4.177749353664413690e+00
1.214499999999991253e+01 -4.197517897041688428e+00
1.215499999999991232e+01 -4.216841717757816355e+00
1.216499999999991211e+01 -4.209603109255129816e+00
1.217499999999991189e+01 -4.228580647872894005e+00
1.218499999999991168e+01 -4.223688439589118993e+00
1.219499999999991147e+01 -4.243576908005721293e+00
1.220499999999991125e+01 -4.262575755566599511e+00
1.221499999999991104e+01 -4.259214079677417608e+00
1.222499999999991083e+01 -4.256030902199831267e+00
1.223499999999991061e+01 -4.298706233701156343e+00
1.224499999999991040e+01 -4.274885032390342232e+00
1.225499999999991019e+01 -4.315656295833486311e+00
1.226499999999990997e+01 -4.292551187845701222e+00
1.227499999999990976e+01 -4.334765034677859674e+00
1.228499999999990955e+01 -4.332564559337387600e+00
1.229499999999990933e+01 -4.331703793956688031e+00
1.230499999999990912e+01 -4.350388926320603922e+00
1.231499999999990891e+01 -4.353552160325125264e+00
1.232499999999990870e+01 -4.373510786504039238e+00
1.233499999999990848e+01 -4.374544780186862880e+00
1.234499999999990827e+01 -4.376625351015356102e+00
1.235499999999990806e+01 -4.395733436260035987e+00
1.236499999999990784e+01 -4.400226060853611898e+00
1.237499999999990763e+01 -4.421064390678661304e+00
1.238499999999990742e+01 -4.423121873422925177e+00
1.239499999999990720e+01 -4.443427656997013031e+00
1.240499999999990699e+01 -4.434637788601719421e+00
1.241499999999990678e+01 -4.451974694121474840e+00
1.242499999999990656e+01 -4.473039131286695280e+00
1.243499999999990635e+01 -4.463760451678489005e+00
1.244499999999990614e+01 -4.484141052314882359e+00
1.245499999999990592e+01 -4.491275060726498403e+00
1.246499999999990571e+01 -4.508888798193202874e+00
1.247499999999990550e+01 -4.516043816399773370e+00
1.248499999999990528e+01 -4.508624296892265626e+00
1.249499999999990507e+01 -4.530131980687023052e+00
1.250499999999990486e+01 -4.551718909493877696e+00
1.251499999999990465e+01 -4.547119615898119527e+00
1.252499999999990443e+01 -4.555063707045726495e+00
1.253499999999990422e+01 -4.574158181688889435e+00
1.254499999999990401e+01 -4.572503747747209246e+00
1.255499999999990379e+01 -4.593890069309886748e+00
1.256499999999990358e+01 -4.602327164598537301e+00
1.257499999999990337e+01 -4.612650223154740381e+00
1.258499999999990315e+01 -4.611459217842944547e+00
1.259499999999990294e+01 -4.633488325006649866e+00
1.260499999999990273e+01 -4.641368079593503282e+00
1.261499999999990251e+01 -4.642770501609716938e+00
1.262499999999990230e+01 -4.663357680706325503e+00
1.263499999999990209e+01 -4.665013760435146040e+00
1.264499999999990187e+01 -4.675964607086084079e+00
1.265499999999990166e+01 -4.686979530093847046e+00
1.266499999999990145e+01 -4.698213362838448148e+00
1.267499999999990123e+01 -4.703526775224707634e+00
1.268499999999990102e+01 -4.722556972369202022e+00
1.269499999999990081e+01 -4.726209030386184118e+00
1.270499999999990060e+01 -4.731808291376621511e+00
1.271499999999990038e+01 -4.747250095874929521e+00
1.272499999999990017e+01 -4.758864600303901682e+00
1.273499999999989996e+01 -4.773100573570972394e+00
1.274499999999989974e+01 -4.776919602168844925e+00
1.275499999999989953e+01 -4.783161396524792330e+00
1.276499999999989932e+01 -4.795232451571568077e+00
1.277499999999989910e+01 -4.811560196681255341e+00
1.278499999999989889e+01 -4.817767292855409167e+00
1.279499999999989868e+01 -4.824230962190218186e+00
1.280499999999989846e+01 -4.834462631408911193e+00
1.281499999999989825e+01 -4.847975523782655394e+00
1.282499999999989804e+01 -4.854702570771287640e+00
1.283499999999989782e+01 -4.865404583292397334e+00
1.284499999999989761e+01 -4.880179334266719238e+00
1.285499999999989740e+01 -4.883728565982564440e+00
1.286499999999989718e+01 -4.897219100464432096e+00
1.287499999999989697e+01 -4.908750834145918063e+00
1.288499999999989676e+01 -4.911562668608612015e+00
1.289499999999989654e+01 -4.928274440492147690e+00
1.290499999999989633e+01 -4.935822895432157686e+00
1.291499999999989612e+01 -4.952019733823131986e+00
1.292499999999989591e+01 -4.956868686558035364e+00
1.293499999999989569e+01 -4.969400278034048490e+00
1.294499999999989548e+01 -4.975211704135211299e+00
1.295499999999989527e+01 -4.989302616786466693e+00
1.296499999999989505e+01 -5.000103157189853320e+00
1.297499999999989484e+01 -5.013496984613259322e+00
1.298499999999989463e+01 -5.015562705203923777e+00
1.299499999999989441e+01 -5.033406601193709307e+00
1.300499999999989420e+01 -5.041979922418483362e+00
1.301499999999989399e+01 -5.047934409814949674e+00
1.302499999999989377e+01 -5.060805341541703584e+00
1.303499999999989356e+01 -5.068243463871649368e+00
1.304499999999989335e+01 -5.079804906212422644e+00
1.305499999999989313e+01 -5.092931426366487990e+00
1.306499999999989292e+01 -5.097344524782074338e+00
1.307499999999989271e+01 -5.110152270413131248e+00
1.308499999999989249e+01 -5.122196878304865031e+00
1.309499999999989228e+01 -5.133675732682977610e+00
1.310499999999989207e+01 -5.142501658873829484e+00
1.311499999999989186e+01 -5.157016529877782141e+00
1.312499999999989164e+01 -5.166980452923468192e+00
1.313499999999989143e+01 -5.177243667048609055e+00
1.314499999999989122e+01 -5.186961384168109923e+00
1.315499999999989100e+01 -5.198261950211610305e+00
1.316499999999989079e+01 -5.209239976097577163e+00
1.317499999999989058e+01 -5.218307441075499042e+00
1.318499999999989036e+01 -5.229286027607384923e+00
1.319499999999989015e+01 -5.241826430170130280e+00
1.320499999999988994e+01 -5.251850751018014130e+00
1.321499999999988972e+01 -5.263225149036865780e+00
1.322499999999988951e+01 -5.275857307143499320e+00
1.323499999999988930e+01 -5.281093684082248885e+00
1.324499999999988908e+01 -5.299198966808384981e+00
1.325499999999988887e+01 -5.303763779784230081e+00
1.326499999999988866e+01 -5.314907950202460540e+00
1.327499999999988844e+01 -5.327775106408992656e+00
1.328499999999988823e+01 -5.338577787275093023e+00
1.329499999999988802e+01 -5.347669033016943629e+00
1.330499999999988781e+01 -5.358749043298139725e+00
1.331499999999988759e+01 -5.370093693126183787e+00
1.332499999999988738e+01 -5.380737056216677416e+00
1.333499999999988717e+01 -5.393685826733252142e+00
1.334499999999988695e+01 -5.402784886981378598e+00
1.335499999999988674e+01 -5.418605077960002347e+00
1.336499999999988653e+01 -5.431270400881571092e+00
1.337499999999988631e+01 -5.438004699434510592e+00
1.338499999999988610e+01 -5.446420357568186432e+00
1.339499999999988589e+01 -5.465735859143769027e+00
1.340499999999988567e+01 -5.473095602840237106e+00
1.341499999999988546e+01 -5.484788695672198067e+00
1.342499999999988525e+01 -5.496856475617620141e+00
1.343499999999988503e+01 -5.508866020219575610e+00
1.344499999999988482e+01 -5.519202842731552927e+00
1.345499999999988461e+01 -5.533206497656464329e+00
1.346499999999988439e+01 -5.541192242896062048e+00
1.347499999999988418e+01 -5.549981960843792805e+00
1.348499999999988397e+01 -5.563956681022064643e+00
1.349499999999988376e+01 -5.580250714305622139e+00
1.350499999999988354e+01 -5.589475827413811437e+00
1.351499999999988333e+01 -5.602364103917123472e+00
1.352499999999988312e+01 -5.606731982250552804e+00
1.353499999999988290e+01 -5.628470367900705540e+00
1.354499999999988269e+01 -5.636975937460267261e+00
1.355499999999988248e+01 -5.648300299594733787e+00
1.356499999999988226e+01 -5.662740460249723995e+00
1.357499999999988205e+01 -5.674920697452092710e+00
1.358499999999988184e+01 -5.688113752269877033e+00
1.359499999999988162e+01 -5.699078591530459370e+00
1.360499999999988141e+01 -5.713543530253017089e+00
1.361499999999988120e+01 -5.720076523910013755e+00
1.362499999999988098e+01 -5.735802197091011578e+00
1.363499999999988077e+01 -5.753316809432278411e+00
1.364499999999988056e+01 -5.760731811228097854e+00
1.365499999999988034e+01 -5.777608721291349170e+00
1.366499999999988013e+01 -5.783372327886448616e+00
1.367499999999987992e+01 -5.798329820353418818e+00
1.368499999999987971e+01 -5.812091689238745751e+00
1.369499999999987949e+01 -5.824379481663667590e+00
1.370499999999987928e+01 -5.838033383635925055e+00
1.371499999999987907e+01 -5.845347831163191010e+00
1.372499999999987885e+01 -5.862408547618585430e+00
1.373499999999987864e+01 -5.878932832532270503e+00
1.374499999999987843e+01 -5.892874861777716688e+00
1.375499999999987821e+01 -5.905179619645200439e+00
1.376499999999987800e+01 -5.923086615408196920e+00
1.377499999999987779e+01 -5.927612223826068671e+00
1.378499999999987757e+01 -5.933627479017307138e+00
1.379499999999987736e+01 -5.949668587310908308e+00
1.380499999999987715e+01 -5.966224528016320861e+00
1.381499999999987693e+01 -5.979379792595381105e+00
1.382499999999987672e+01 -6.001032676183476688e+00
1.383499999999987651e+01 -6.024625641650474428e+00
1.384499999999987629e+01 -6.032159628643247729e+00
1.385499999999987608e+01 -6.038282357965796265e+00
1.386499999999987587e+01 -6.046723663332695509e+00
1.387499999999987566e+01 -6.058737090681050041e+00
1.388499999999987544e+01 -6.077663869224120496e+00
1.389499999999987523e+01 -6.101206279866704385e+00
1.390499999999987502e+01 -6.110768350640370272e+00
1.391499999999987480e+01 -6.121406402484592668e+00
1.392499999999987459e+01 -6.147291330018113342e+00
1.393499999999987438e+01 -6.147291330018113342e+00
1.394499999999987416e+01 -6.158875262177777365e+00
1.395499999999987395e+01 -6.192126867996667450e+00
1.396499999999987374e+01 -6.199111161983557494e+00
1.397499999999987352e+01 -6.217169194797408593e+00
1.398499999999987331e+01 -6.233029769518809715e+00
1.399499999999987310e+01 -6.233494205967629931e+00
1.400499999999987288e+01 -6.246129804249094697e+00
1.401499999999987267e+01 -6.272763832187997046e+00
1.402499999999987246e+01 -6.287876652190584892e+00
1.403499999999987224e+01 -6.296278840072980110e+00
1.404499999999987203e+01 -6.299945614371761593e+00
1.405499999999987182e+01 -6.323878206760443987e+00
1.406499999999987160e+01 -6.351396071864718884e+00
1.407499999999987139e+01 -6.360513510731413689e+00
1.408499999999987118e+01 -6.386290282910318972e+00
1.409499999999987097e+01 -6.400662867007510748e+00
1.410499999999987075e+01 -6.411168274405793177e+00
1.411499999999987054e+01 -6.424379231479184327e+00
1.412499999999987033e+01 -6.460453461209711534e+00
1.413499999999987011e+01 -6.471887102435426975e+00
1.414499999999986990e+01 -6.491807073974559472e+00
1.415499999999986969e+01 -6.499112023322588527e+00
1.416499999999986947e+01 -6.531837357867003924e+00
1.417499999999986926e+01 -6.537227771589388503e+00
1.418499999999986905e+01 -6.546108585998812401e+00
1.419499999999986883e+01 -6.565630725701287140e+00
1.420499999999986862e+01 -6.560272672356211032e+00
1.421499999999986841e+01 -6.590912630552164586e+00
1.422499999999986819e+01 -6.615960366272832793e+00
1.423499999999986798e+01 -6.636388020107856001e+00
1.424499999999986777e+01 -6.664792919116549363e+00
1.425499999999986755e+01 -6.679594046029548871e+00
1.426499999999986734e+01 -6.716133651526531523e+00
1.427499999999986713e+01 -6.690636025951667953e+00
1.428499999999986692e+01 -6.728448794331495009e+00
1.429499999999986670e+01 -6.728158393463501419e+00
1.430499999999986649e+01 -6.783174576733952854e+00
1.431499999999986628e+01 -6.806527548617808066e+00
1.432499999999986606e+01 -6.827543025599412729e+00
1.433499999999986585e+01 -6.839381427600526031e+00
1.434499999999986564e+01 -6.845043756596662199e+00
1.435499999999986542e+01 -6.856594822657235078e+00
1.436499999999986521e+01 -6.898338831400942617e+00
1.437499999999986500e+01 -6.887730231582729346e+00
1.438499999999986478e+01 -6.911863911299448660e+00
1.439499999999986457e+01 -6.954188226021729591e+00
1.440499999999986436e+01 -6.959101111918172045e+00
1.441499999999986414e+01 -6.966576244513050575e+00
1.442499999999986393e+01 -7.012110390002254334e+00
1.443499999999986372e+01 -7.044552789422304784e+00
1.444499999999986350e+01 -7.075720713938117967e+00
1.445499999999986329e+01 -7.107905397309519202e+00
1.446499999999986308e+01 -7.108601940332773594e+00
1.447499999999986287e+01 -7.138167002342054701e+00
1.448499999999986265e+01 -7.147215131319452297e+00
1.449499999999986244e+01 -7.169090700453557119e+00
1.450499999999986223e+01 -7.209363038068296703e+00
1.451499999999986201e+01 -7.238448011435818508e+00
1.452499999999986180e+01 -7.214670164989232859e+00
1.453499999999986159e+01 -7.280875964025648628e+00
1.454499999999986137e+01 -7.317629257483442728e+00
1.455499999999986116e+01 -7.301029995663981254e+00
1.456499999999986095e+01 -7.305394801066431576e+00
1.457499999999986073e+01 -7.360264560032764081e+00
1.458499999999986052e+01 -7.378045179955098121e+00
1.459499999999986031e+01 -7.430333537674731481e+00
1.460499999999986009e+01 -7.423083044034792799e+00
1.461499999999985988e+01 -7.498256270372005261e+00
1.462499999999985967e+01 -7.457485783718346362e+00
1.463499999999985945e+01 -7.494850021680093732e+00
1.464499999999985924e+01 -7.564633493387338703e+00
1.465499999999985903e+01 -7.568636235841013082e+00
1.466499999999985882e+01 -7.602059991327962507e+00
1.467499999999985860e+01 -7.660051938305649344e+00
1.468499999999985839e+01 -7.631248380455444291e+00
1.469499999999985818e+01 -7.747753949526881456e+00
1.470499999999985796e+01 -7.660051938305649344e+00
1.471499999999985775e+01 -7.756961951313705583e+00
1.472499999999985754e+01 -7.688246138944245800e+00
1.473499999999985732e+01 -7.809668301829708170e+00
1.474499999999985711e+01 -7.813184875552545705e+00
1.475499999999985690e+01 -7.907454792394394083e+00
1.476499999999985668e+01 -7.898768613209300682e+00
1.477499999999985647e+01 -7.857767008205286174e+00
1.478499999999985626e+01 -8.022276394711152392e+00
1.479499999999985604e+01 -7.973671061277650907e+00
1.480499999999985583e+01 -7.994604968113294241e+00
1.481499999999985562e+01 -8.077015184291116867e+00
1.482499999999985540e+01 -8.090176630349088072e+00
1.483499999999985519e+01 -8.147215131319452297e+00
1.484499999999985498e+01 -8.070581074285707146e+00
1.485499999999985477e+01 -8.230992129056225792e+00
1.486499999999985455e+01 -8.230992129056225792e+00
1.487499999999985434e+01 -8.240332155310369444e+00
1.488499999999985413e+01 -8.346787486224656050e+00
1.489499999999985391e+01 -8.334888262924948776e+00
1.490499999999985370e+01 -8.371611069949688400e+00
1.491499999999985349e+01 -8.440691989092988123e+00
1.492499999999985327e+01 -8.425968732272281159e+00
1.493499999999985306e+01 -8.488116639021125565e+00
1.494499999999985285e+01 -8.560667306169737145e+00
1.495499999999985263e+01 -8.560667306169737145e+00
1.496499999999985242e+01 -8.580870692258024235e+00
1.497499999999985221e+01 -8.647817481888637303e+00
1.498499999999985199e+01 -8.789146634685106818e+00
1.499499999999985178e+01 -8.624336386039114899e+00
1.500499999999985157e+01 -8.861697301833718399e+00
1.501499999999985135e+01 -8.948847477552618557e+00
1.502499999999985114e+01 -8.789146634685106818e+00
1.503499999999985093e+01 -8.823908740944318652e+00
1.504499999999985071e+01 -8.903089986991943761e+00
1.505499999999985050e+01 -9.124938736608299905e+00
1.506499999999985029e+01 -9.124938736608299905e+00
1.507499999999985008e+01 -9.204119982655925014e+00
1.508499999999984986e+01 -9.204119982655925014e+00
1.509499999999984965e+01 -9.057991946977686837e+00
1.510499999999984944e+01 -9.425968732272281159e+00
1.511499999999984922e+01 -9.425968732272281159e+00
1.512499999999984901e+01 -9.602059991327962507e+00
1.513499999999984880e+01 -9.903089986991943761e+00
1.514499999999984858e+01 -9.425968732272281159e+00
1.515499999999984837e+01 -9.301029995663981254e+00
1.516499999999984816e+01 -9.903089986991943761e+00
1.517499999999984794e+01 -9.425968732272281159e+00
1.518499999999984773e+01 -9.903089986991943761e+00
1.519499999999984752e+01 -inf
1.520499999999984730e+01 -9.301029995663981254e+00
1.521499999999984709e+01 -9.903089986991943761e+00
1.522499999999984688e+01 -9.602059991327962507e+00
1.523499999999984666e+01 -9.602059991327962507e+00
1.524499999999984645e+01 -9.602059991327962507e+00
1.525499999999984624e+01 -inf
1.526499999999984603e+01 -9.903089986991943761e+00
1.527499999999984581e+01 -inf
1.528499999999984560e+01 -inf
1.529499999999984539e+01 -9.903089986991943761e+00
1.530499999999984517e+01 -9.602059991327962507e+00
1.531499999999984496e+01 -inf
1.532499999999984475e+01 -inf
1.533499999999984453e+01 -inf
1.534499999999984432e+01 -9.903089986991943761e+00
1.535499999999984411e+01 -inf
1.536499999999984389e+01 -9.602059991327962507e+00
1.537499999999984368e+01 -inf
1.538499999999984347e+01 -9.903089986991943761e+00
1.539499999999984325e+01 -inf
1.540499999999984304e+01 -inf
1.541499999999984283e+01 -inf
1.542499999999984261e+01 -inf
1.543499999999984240e+01 -inf
1.544499999999984219e+01 -inf
1.545499999999984198e+01 -inf
1.546499999999984176e+01 -inf
1.547499999999984155e+01 -inf
1.548499999999984134e+01 -inf
1.549499999999984112e+01 -inf
1.550499999999984091e+01 -inf
1.551499999999984070e+01 -inf
1.552499999999984048e+01 -inf
1.553499999999984027e+01 -inf
1.554499999999984006e+01 -inf
1.555499999999983984e+01 -inf
1.556499999999983963e+01 -inf
1.557499999999983942e+01 -inf
1.558499999999983920e+01 -inf
1.559499999999983899e+01 -inf
1.560499999999983878e+01 -inf
1.561499999999983856e+01 -inf
1.562499999999983835e+01 -inf
1.563499999999983814e+01 -inf
1.564499999999983793e+01 -inf
1.565499999999983771e+01 -inf
1.566499999999983750e+01 -inf
1.567499999999983729e+01 -inf
1.568499999999983707e+01 -inf
1.569499999999983686e+01 -inf
1.570499999999983665e+01 -inf
1.571499999999983643e+01 -inf
1.572499999999983622e+01 -inf
1.573499999999983601e+01 -inf
1.574499999999983579e+01 -inf
1.575499999999983558e+01 -inf
1.576499999999983537e+01 -inf
1.577499999999983515e+01 -inf
1.578499999999983494e+01 -inf
1.579499999999983473e+01 -inf
1.580499999999983451e+01 -inf
1.581499999999983430e+01 -inf
1.582499999999983409e+01 -inf
1.583499999999983388e+01 -inf
1.584499999999983366e+01 -inf
1.585499999999983345e+01 -inf
1.586499999999983324e+01 -inf
1.587499999999983302e+01 -inf
1.588499999999983281e+01 -inf
1.589499999999983260e+01 -inf
1.590499999999983238e+01 -inf
1.591499999999983217e+01 -inf
1.592499999999983196e+01 -inf
1.593499999999983174e+01 -inf
1.594499999999983153e+01 -inf
1.595499999999983132e+01 -inf
1.596499999999983110e+01 -inf
1.597499999999983089e+01 -inf
1.598499999999983068e+01 -inf
